id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,date
756954005245406551,Rental unit in Fremantle · ★5.0 · 3 bedrooms · 4 beds · 2 baths,12859211,Francesca,,FREMANTLE,-32.05536316160279,115.74504619206544,Entire home/apt,650.0,2,4,2023-11-26,0.34,1,77,4,,2023-12-23
756996317787173842,Home in Esperance · ★4.96 · 2 bedrooms · 2 beds · 1 bath,487133174,Matt,,ESPERANCE,-33.85242,121.89806,Entire home/apt,393.0,2,45,2023-12-23,3.85,1,188,45,,2023-12-23
751965844656940090,Home in Glen Forrest · ★4.77 · 1 bedroom · 1 bed · 1 bath,79143318,Karen,,MUNDARING,-31.91107,116.09731,Entire home/apt,175.0,1,69,2023-12-01,7.75,2,340,69,,2023-12-23
757025163516599051,Home in Cottesloe · 6 bedrooms · 6 beds · 4 baths,25484718,Nicole,,COTTESLOE,-31.99204,115.7572,Entire home/apt,,7,1,2022-12-28,0.08,2,0,1,,2023-12-23
757028066631411683,Home in Cottesloe · 4 bedrooms · 5 beds · 3 baths,25484718,Nicole,,COTTESLOE,-31.99152,115.75785,Entire home/apt,850.0,3,0,,,2,6,0,,2023-12-23
757044688716186721,Serviced apartment in Margaret River · ★4.96 · 2 bedrooms · 3 beds · 1 bath,410827211,Christopher,,AUGUSTA-MARGARET RIVER,-33.94901465782956,115.07434129714966,Entire home/apt,350.0,2,24,2023-11-28,1.84,2,277,21,,2023-12-23
751966378745009479,Home in Glen Forrest · ★4.88 · 2 bedrooms · 2 beds · 1 bath,79143318,Karen,,MUNDARING,-31.9117604,116.0978809,Entire home/apt,247.0,1,102,2023-12-05,7.93,2,1,97,,2023-12-23
752003113548967556,Home in Lancelin · ★4.80 · 8 bedrooms · 10 beds · 2 baths,154923957,Chris,,GINGIN,-31.01828,115.33157,Entire home/apt,489.0,2,15,2023-12-21,1.15,26,295,13,,2023-12-23
752276037540441719,Home in Jurien Bay · ★5.0 · 4 bedrooms · 6 beds · 2 baths,486243695,Natalie,,DANDARAGAN,-30.3186706,115.0328135,Entire home/apt,429.0,2,16,2023-11-19,1.34,1,0,16,,2023-12-23
757058797136790020,Cottage in Bridgetown · ★5.0 · 4 bedrooms · 5 beds · 1.5 baths,487143307,Charlotte,,BRIDGETOWN-GREENBUSHES,-33.96132,116.14678,Entire home/apt,250.0,2,10,2023-10-08,1.03,1,293,10,,2023-12-23
757400608157515224,Home in Belmont · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,76104018,Lin,,BELMONT,-31.95148,115.94082,Private room,60.0,1,18,2023-09-18,1.39,8,75,14,,2023-12-23
757400643860541496,Home in Exmouth · 3 bedrooms · 3 beds · 1.5 baths,168207536,Emma,,EXMOUTH,-21.937322623602824,114.11726977676152,Entire home/apt,268.0,3,2,2023-04-21,0.18,4,301,2,,2023-12-23
752539202035519489,Home in Collingwood Park · ★4.67 · 3 bedrooms · 7 beds · 1.5 baths,377727257,Jo,,ALBANY,-35.002655393927945,117.91440044973754,Entire home/apt,306.0,2,3,2023-06-05,0.26,1,324,3,,2023-12-23
757413612279425400,Home in Halls Head · ★4.33 · 4 bedrooms · 4 beds · 2 baths,29664529,Shona,,MANDURAH,-32.56329,115.68425,Entire home/apt,477.0,2,5,2023-09-24,0.43,42,1,5,,2023-12-23
757422906348987865,Vacation home in Secret Harbour · ★4.79 · 2 bedrooms · 2 beds · 1 bath,189818143,Rebecca,,ROCKINGHAM,-32.41136121079828,115.74835775092616,Entire home/apt,220.0,2,38,2023-12-17,2.87,2,102,34,,2023-12-23
757452133164025670,Home in Quindalup · 4 bedrooms · 6 beds · 2 baths,99590132,Vicki,,BUSSELTON,-33.6311057,115.1421094,Entire home/apt,600.0,3,2,2023-12-04,0.24,22,302,2,,2023-12-23
752598726252931180,Rental unit in South Perth · ★5.0 · 1 bedroom · 1 bed · 1 bath,7604810,Josephine,,SOUTH PERTH,-31.9807317,115.8603787,Entire home/apt,,14,7,2023-01-29,0.53,1,0,3,,2023-12-23
758186369318692947,Cottage in Bridgetown · ★4.78 · 3 bedrooms · 3 beds · 2 baths,14673509,Leah,,BRIDGETOWN-GREENBUSHES,-33.95596522244206,116.14570006728172,Entire home/apt,233.0,1,114,2023-12-19,8.55,1,316,105,,2023-12-23
752728053975552973,Home in Boulder · ★4.95 · 4 bedrooms · 4 beds · 2 baths,127437541,Ken,,KALGOORLIE-BOULDER,-30.77953,121.48071,Entire home/apt,350.0,3,20,2023-12-02,1.89,2,320,20,,2023-12-23
758274403020539076,Home in Cervantes · ★4.80 · 4 bedrooms · 4 beds · 2 baths,487363984,Elliott,,DANDARAGAN,-30.49533,115.0696,Entire home/apt,779.0,2,15,2023-12-04,1.25,5,61,15,,2023-12-23
758390826012338810,Home in Cottesloe · 2 bedrooms · 2 beds · 1 bath,158483999,Sam,,NEDLANDS,-31.98148,115.75547,Entire home/apt,420.0,7,1,2023-01-16,0.09,1,205,1,,2023-12-23
758444237929362967,Farm stay in Brookhampton · ★5.0 · 1 bedroom · 1 bed · 1 bath,1722891,Murray,,DONNYBROOK-BALINGUP,-33.59853,115.8833,Entire home/apt,180.0,2,8,2023-08-21,0.62,1,296,7,,2023-12-23
758457230341471575,Home in Westminster · ★4.48 · 3 bedrooms · 3 beds · 2 baths,401640151,Real Support,,STIRLING,-31.86468,115.83973,Entire home/apt,225.0,1,23,2023-12-16,1.86,1,332,22,,2023-12-23
758952651848450602,Rental unit in Hilton · 1 bedroom · 1 bed · 2 baths,40902835,Pavel,,FREMANTLE,-32.063,115.78066,Entire home/apt,,2,2,2023-02-09,0.16,1,0,1,,2023-12-23
753045144718359335,Hotel in Perth · 1 bedroom · 1 bed · 1 private bath,6202448,Linni,,VINCENT,-31.94263,115.86055,Private room,155.0,1,0,,,37,365,0,,2023-12-23
759010233050672928,Home in East Victoria Park · ★4.90 · 4 bedrooms · 5 beds · 1 bath,74123730,Tori,,VICTORIA PARK,-31.98507,115.90563,Entire home/apt,248.0,3,29,2023-12-04,2.31,1,47,27,,2023-12-23
759047261882797115,Home in Wembley · 4 bedrooms · 4 beds · 2.5 baths,239880317,David,,CAMBRIDGE,-31.942011038654897,115.80741084603272,Entire home/apt,2500.0,360,2,2023-04-12,0.17,1,84,2,,2023-12-23
753047651678396433,Hotel in Perth · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,6202448,Linni,,VINCENT,-31.94196,115.8616,Private room,80.0,1,8,2023-04-16,0.62,37,365,6,,2023-12-23
753049389698986972,Hotel in Perth · ★3.60 · 1 bedroom · 1 bed · 1 shared bath,6202448,Linni,,VINCENT,-31.94188,115.86005,Private room,90.0,1,5,2023-11-22,0.38,37,360,4,,2023-12-23
753205313593208081,Home in Nilgen · ★4.82 · 2 bedrooms · 2 beds · 1 bath,455854795,Laurence,,GINGIN,-30.96564,115.37112,Entire home/apt,250.0,3,11,2023-12-09,1.18,1,342,11,,2023-12-23
759102988277524285,Home in Lamington · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,91260048,Denaye,,KALGOORLIE-BOULDER,-30.7359,121.46111,Entire home/apt,224.0,4,10,2023-11-25,0.78,1,89,8,,2023-12-23
759123712990068508,Home in Scarborough · 1 bedroom · 1 bed · 1 bath,95870672,Anna Belle,,STIRLING,-31.89439,115.76106,Entire home/apt,167.0,3,0,,,1,55,0,,2023-12-23
759173185757043840,Rental unit in Fremantle · ★4.89 · 1 bedroom · 1 bed · 1 bath,171697757,Andrew,,FREMANTLE,-32.04648,115.74991,Entire home/apt,271.0,2,36,2023-12-08,2.74,1,122,31,,2023-12-23
759198250824086784,Rental unit in Margaret River · ★4.98 · 1 bedroom · 1 bed · 1 bath,41764212,Alicia,,AUGUSTA-MARGARET RIVER,-33.9486109,115.0767633,Entire home/apt,220.0,3,85,2023-12-15,6.78,3,296,83,,2023-12-23
759250626473339264,Rental unit in Margaret River · ★5.0 · 1 bedroom · 1 bed · 1 bath,41764212,Alicia,,AUGUSTA-MARGARET RIVER,-33.9485012334669,115.0768706202507,Entire home/apt,220.0,2,50,2023-12-20,4.04,3,0,48,,2023-12-23
759270391251014784,Home in Hamilton Hill · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,69576176,Toni,,COCKBURN,-32.08497,115.79025,Private room,110.0,1,31,2023-10-28,2.32,6,1,26,,2023-12-23
753370820997533229,Home in Mosman Park · 4 bedrooms · 6 beds · 2 baths,2474702,Jane,,MOSMAN PARK,-32.01384,115.76493,Entire home/apt,810.0,3,2,2022-12-31,0.17,19,92,2,,2023-12-23
753759646674095127,Home in Swanbourne · 3 bedrooms · 2 beds · 2.5 baths,5369087,Ingrid,,CLAREMONT,-31.97771,115.77271,Entire home/apt,460.0,3,1,2022-12-30,0.08,1,361,1,,2023-12-23
759616718788749260,Home in Northam · ★4.33 · 1 bedroom · 1 bed · 1 private bath,31696678,Wayne And Jeni,,NORTHAM,-31.6623,116.67417,Private room,150.0,1,3,2023-09-25,0.23,9,197,2,,2023-12-23
759679674606102965,Home in Ferndale · ★4.75 · 3 bedrooms · 4 beds · 2.5 baths,65421525,Jing,,CANNING,-32.03476,115.9275,Entire home/apt,284.0,3,24,2023-11-25,1.9,3,135,22,,2023-12-23
753925876240664171,Rental unit in Scarborough · ★4.79 · 2 bedrooms · 3 beds · 1 bath,338698191,Seashells,,STIRLING,-31.8970128,115.757196,Entire home/apt,432.0,2,28,2023-12-14,2.41,4,32,28,,2023-12-23
754136272252374315,Home in Hannans · ★5.0 · 3 bedrooms · 3 beds · 2 baths,388371087,Christine,,KALGOORLIE-BOULDER,-30.72951,121.45719,Entire home/apt,286.0,2,30,2023-11-19,2.24,1,325,24,,2023-12-23
759790035713298373,Home in Bridgetown · ★4.90 · 4 bedrooms · 5 beds · 3.5 baths,156970925,Michelle,,BRIDGETOWN-GREENBUSHES,-33.9572796,116.1607156,Entire home/apt,393.0,2,20,2023-11-26,2.05,33,310,20,,2023-12-23
759803408267293822,Rental unit in Fremantle · ★4.82 · 2 bedrooms · 2 beds · 2 baths,165362413,Lyda,,FREMANTLE,-32.05765,115.74694,Entire home/apt,238.0,3,45,2023-12-09,3.59,32,274,44,,2023-12-23
759811600591732696,Rental unit in Geographe · 2 bedrooms · 3 beds · 1 bath,34477031,Executive Escapes,,BUSSELTON,-33.6417458,115.3619539,Entire home/apt,411.0,3,1,2023-06-05,0.15,66,331,1,,2023-12-23
759812502952297041,Rental unit in Geographe · 2 bedrooms · 3 beds · 1 bath,34477031,Executive Escapes,,BUSSELTON,-33.6417458,115.3619539,Entire home/apt,385.0,3,1,2023-04-10,0.12,66,331,1,,2023-12-23
759813387003378376,Rental unit in Geographe · ★3.40 · 2 bedrooms · 3 beds · 1 bath,34477031,Executive Escapes,,BUSSELTON,-33.6417458,115.3619539,Entire home/apt,364.0,3,5,2023-09-27,0.51,66,339,5,,2023-12-23
759948886546568038,Guest suite in Falcon · ★4.50 · 1 bedroom · 1 bed · 1 bath,119094614,Nerissa & Scott,,MANDURAH,-32.56842241116005,115.67833292919931,Entire home/apt,110.0,2,16,2023-12-16,3.0,1,325,16,,2023-12-23
759965353908354433,Home in Toodyay · 2 bedrooms · 2 beds · 2 baths,128237130,Emma,,TOODYAY,-31.54388,116.45537,Entire home/apt,,1,1,2023-02-10,0.09,1,0,1,,2023-12-23
760316601729109503,Tiny home in Keysbrook · ★4.89 · 1 bedroom · 3 beds · 1 bath,304422664,Heyscape,,SERPENTINE-JARRAHDALE,-32.43610033129592,116.0034331679227,Entire home/apt,492.0,2,18,2023-11-20,1.43,26,333,17,,2023-12-23
754188330317609411,Home in Byford · ★4.59 · 4 bedrooms · 4 beds · 3 baths,329049494,Taj,,SERPENTINE-JARRAHDALE,-32.22969,115.98234,Entire home/apt,450.0,2,17,2023-11-17,1.44,1,351,17,,2023-12-23
760375508896176350,Guest suite in Mandurah · ★4.71 · 1 bedroom · 1 bed · 1 bath,6865088,Carol,,MANDURAH,-32.52964,115.73187,Entire home/apt,140.0,2,31,2023-12-17,2.57,1,342,31,,2023-12-23
760427504124966426,Guest suite in Dunsborough · ★4.82 · 2 bedrooms · 3 beds · 1 bath,131602472,Renae,,BUSSELTON,-33.61373,115.10293,Entire home/apt,280.0,2,17,2023-05-07,1.3,1,61,13,,2023-12-23
760433102313729573,Rental unit in Wembley · ★4.24 · 2 bedrooms · 3 beds · 1 bath,528443659,Seth,,STIRLING,-31.92716,115.81416,Entire home/apt,129.0,2,20,2023-12-09,1.64,22,0,20,,2023-12-23
760469535607790592,Home in Yallingup Siding · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,157442856,Lizzie,,BUSSELTON,-33.67874,115.09432,Entire home/apt,907.0,2,4,2023-01-26,0.33,33,8,4,,2023-12-23
760486294237696943,Rental unit in Northbridge · ★4.71 · 2 bedrooms · 4 beds · 1 bath,298718719,Cloud Bnb,,PERTH,-31.94521,115.85161,Entire home/apt,319.0,3,17,2023-12-01,1.73,32,350,17,,2023-12-23
754483665265029102,Home in Halls Head · ★4.66 · 3 bedrooms · 5 beds · 1 bath,486646329,Joshua,,MANDURAH,-32.55274,115.69186,Entire home/apt,549.0,1,64,2023-12-02,4.73,15,0,51,,2023-12-23
760490330775348233,Loft in East Victoria Park · ★5.0 · 1 bedroom · 1 bed · 1 bath,181934464,Joel And Jess,,VICTORIA PARK,-31.98851,115.90511,Entire home/apt,239.0,4,36,2023-12-17,2.75,1,120,31,,2023-12-23
760532827402881440,Home in Bedfordale · ★4.73 · 2 bedrooms · 3 beds · 1 bath,217001164,Smitha,,ARMADALE,-32.1646353,116.0411349,Entire home/apt,152.0,2,26,2023-12-17,2.03,1,348,23,,2023-12-23
760541593348809695,Home in Duncraig · ★5.0 · 3 bedrooms · 3 beds · 2 baths,46052239,Georgina,,JOONDALUP,-31.82202,115.77123,Entire home/apt,350.0,7,3,2023-11-25,0.28,1,62,3,,2023-12-23
760709478340491868,Home in Dalyellup · ★4.41 · 3 bedrooms · 3 beds · 2 baths,40750914,DownSouth,,CAPEL,-33.39872,115.6222,Entire home/apt,438.0,2,17,2023-10-24,1.3,63,299,15,,2023-12-23
761069415173161828,Condo in Perth · ★4.81 · 2 bedrooms · 3 beds · 1 bath,268749078,Rachel,,PERTH,-31.9581946914888,115.87262235581876,Entire home/apt,312.0,1,27,2023-12-10,2.14,11,330,25,,2023-12-23
761082235980187512,Home in Castletown · ★4.81 · 3 bedrooms · 4 beds · 1 bath,86613607,Thorp Realty,,ESPERANCE,-33.83968,121.90374,Entire home/apt,,3,26,2023-12-05,2.15,30,0,26,,2023-12-23
754576760777041419,Home in Dunsborough · ★4.89 · 4 bedrooms · 5 beds · 2 baths,235809812,Luxury Breaks,,BUSSELTON,-33.63581,115.11391,Entire home/apt,634.0,1,18,2023-12-12,1.56,45,286,18,,2023-12-23
754604154364804626,Home in Exmouth · ★5.0 · 3 bedrooms · 4 beds · 2 baths,3744079,Jessica,,EXMOUTH,-21.92801768322961,114.11928306522354,Entire home/apt,347.0,3,5,2023-12-16,1.36,1,109,5,,2023-12-23
761106480341704197,Rental unit in Fremantle · ★4.38 · 1 bedroom · 1 bed · 1 bath,186050720,Dan,,FREMANTLE,-32.05332,115.75124,Entire home/apt,171.0,2,41,2023-12-18,3.09,5,0,39,,2023-12-23
761200240767515893,Home in Perth · ★4.87 · 4 bedrooms · 1 bed · 1.5 shared baths,45141367,Felix,,VINCENT,-31.94367077134766,115.86407827090146,Private room,108.0,4,30,2023-12-02,2.26,5,73,27,,2023-12-23
766580894816390175,Home in Saint James · ★4.57 · 1 bedroom · 1 bed · 1.5 shared baths,164183622,Lisa,,VICTORIA PARK,-31.99847,115.91146,Private room,57.0,1,28,2023-12-09,2.19,7,73,25,,2023-12-23
766753009578823485,Cabin in Treeton · ★5.0 · 1 bedroom · 1 bed · 1 bath,245732750,Kristie,,AUGUSTA-MARGARET RIVER,-33.83039856,115.15799713,Entire home/apt,648.0,2,29,2023-12-23,2.4,4,338,29,,2023-12-23
761241766793334261,Home in Falcon · ★4.17 · 4 bedrooms · 6 beds · 2 baths,29664529,Shona,,MANDURAH,-32.58977,115.64377,Entire home/apt,452.0,2,6,2023-10-01,0.45,42,346,4,,2023-12-23
766915626721478897,Home in Wattle Grove · ★5.0 · 4 bedrooms · 5 beds · 2 baths,224250405,Dianne,,KALAMUNDA,-32.00823,116.01635,Entire home/apt,242.0,2,23,2023-12-15,2.97,1,0,23,,2023-12-23
761324349937095428,Guest suite in Collingwood Park · ★4.96 · 2 bedrooms · 2 beds · 1 bath,487924312,Grant,,ALBANY,-35.0094036,117.9188244,Entire home/apt,115.0,2,54,2023-12-18,4.44,1,281,54,,2023-12-23
761371691375739432,Home in Marybrook · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,78258160,Jane,,BUSSELTON,-33.64292,115.18629,Entire home/apt,542.0,4,13,2023-12-21,1.07,4,62,13,,2023-12-23
767016171564568377,Home in Margaret River · ★4.83 · 3 bedrooms · 4 beds · 1 bath,27074418,Team Swell Stays,,AUGUSTA-MARGARET RIVER,-33.95392314744475,115.07223705092623,Entire home/apt,499.0,2,12,2023-12-03,0.99,60,192,12,,2023-12-23
761413453954231182,Home in Swanbourne · 4 bedrooms · 4 beds · 3 baths,43404922,Julia,,NEDLANDS,-31.97598,115.76351,Entire home/apt,950.0,5,2,2023-01-04,0.17,1,38,2,,2023-12-23
761415618623877596,Rental unit in Fremantle · ★4.98 · 1 bedroom · 1 bed · 1 bath,40000631,Alison,,FREMANTLE,-32.05259728977602,115.74917536228894,Entire home/apt,186.0,3,40,2023-12-11,3.06,29,126,39,,2023-12-23
761861901729222219,Home in Mount Hawthorn · ★4.50 · 4 bedrooms · 4 beds · 2 baths,34477031,Executive Escapes,,VINCENT,-31.92476,115.83968,Entire home/apt,542.0,1,8,2023-10-29,0.76,66,320,8,,2023-12-23
761970202881856875,Home in Yanchep · ★4.75 · 3 bedrooms · 4 beds · 1.5 baths,488057180,Elizabeth Anne,,WANNEROO,-31.5508572,115.6337995,Entire home/apt,208.0,2,4,2023-04-16,0.34,1,338,4,,2023-12-23
767112050696530324,Rental unit in Scarborough · ★4.50 · 2 bedrooms · 2 beds · 1 bath,55410179,Let Go,,STIRLING,-31.88727,115.75814,Entire home/apt,404.0,42,4,2023-11-24,1.25,105,140,4,,2023-12-23
767166318685365897,Rental unit in Cottesloe · ★4.83 · 2 bedrooms · 2 beds · 1 bath,304785119,Siobhan,,COTTESLOE,-31.99428,115.75173,Entire home/apt,364.0,1,54,2023-12-11,4.46,3,225,54,,2023-12-23
767166504426915261,Home in Morgantown · ★4.55 · 3 bedrooms · 3 beds · 1 bath,339634781,Lena,,CARNARVON,-24.87822,113.65916,Entire home/apt,200.0,3,11,2023-08-25,0.91,1,250,11,,2023-12-23
761998882080909981,Rental unit in Bunbury · 2 bedrooms · 4 beds · 1 bath,488060606,Brian,,BUNBURY,-33.32464,115.63122,Entire home/apt,259.0,2,2,2022-12-30,0.17,2,25,2,,2023-12-23
767166819126532486,Cabin in Treeton · ★5.0 · 1 bedroom · 1 bed · 1 bath,245732750,Kristie,,AUGUSTA-MARGARET RIVER,-33.83073,115.15757,Entire home/apt,633.0,2,21,2023-12-03,1.75,4,332,21,,2023-12-23
767176968839017387,Rental unit in Mandurah · 1 bedroom · 1 bed · 1 bath,390916168,Ben,,MANDURAH,-32.5226419,115.7191751,Entire home/apt,340.0,2,2,2023-06-11,0.3,8,0,2,,2023-12-23
762043137313463433,Rental unit in Subiaco · ★4.80 · 1 bedroom · 2 beds · 1 bath,488066005,Stephanie,,SUBIACO,-31.94722,115.82555,Entire home/apt,141.0,2,49,2023-12-18,3.78,1,203,39,,2023-12-23
762063213657694762,Rental unit in Cottesloe · ★4.91 · 2 bedrooms · 3 beds · 1 bath,165362413,Lyda,,COTTESLOE,-32.01155,115.75244,Entire home/apt,365.0,3,32,2023-12-04,2.88,32,287,32,,2023-12-23
767490862808326288,Cabin in Treeton · ★4.96 · 1 bedroom · 1 bed · 1 bath,245732750,Kristie,,AUGUSTA-MARGARET RIVER,-33.83016,115.15873,Entire home/apt,648.0,2,25,2023-11-22,2.07,4,333,25,,2023-12-23
762097644725432088,Rental unit in Port Hedland · ★4.67 · 1 bedroom · 2 beds · 1 bath,488074666,Cas,,PORT HEDLAND,-20.30828,118.6142,Entire home/apt,299.0,3,3,2023-11-09,0.29,9,361,3,,2023-12-23
762150362426161749,Home in Hamilton Hill · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,111639047,Juliana,,COCKBURN,-32.08170096333137,115.7615728931152,Private room,100.0,2,38,2023-12-20,3.4,1,342,38,,2023-12-23
762186006751461346,Home in Wattle Grove · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,248636895,Nazneen,,KALAMUNDA,-31.99963,115.98714,Private room,89.0,1,7,2023-09-07,0.61,2,356,7,,2023-12-23
762224486364913114,Rental unit in Scarborough · ★4.80 · 1 bedroom · 1 bed · 1 bath,215985827,Caroline & Gabi,,STIRLING,-31.89762,115.75694,Entire home/apt,381.0,2,20,2023-12-06,1.64,28,303,20,,2023-12-23
767500618496469811,Home in Bremer Bay · ★5.0 · 4 bedrooms · 4 beds · 1 bath,77800063,Claire,,JERRAMUNGUP,-34.39431,119.37748,Entire home/apt,350.0,2,11,2023-07-10,0.93,10,298,11,,2023-12-23
767565656549276428,Cottage in Augusta · 3 bedrooms · 3 beds · 1 bath,159388704,Maxine,,AUGUSTA-MARGARET RIVER,-34.30853,115.15885,Entire home/apt,316.0,2,2,2023-10-22,0.23,31,308,2,,2023-12-23
762486463941492003,Home in Carramar · ★4.75 · 1 bedroom · 2 beds · 1 bath,132457534,Reia,,WANNEROO,-31.69307,115.78314,Entire home/apt,233.0,28,4,2023-07-31,0.32,2,260,3,,2023-12-23
767567587875143415,Cottage in Augusta · ★4.75 · 3 bedrooms · 4 beds · 1 bath,159388704,Maxine,,AUGUSTA-MARGARET RIVER,-34.30981,115.16108,Entire home/apt,335.0,2,4,2023-07-09,0.34,31,321,4,,2023-12-23
767813598628469287,Home in Kalbarri · ★5.0 · 4 bedrooms · 6 beds · 3 baths,425993564,Aree,,NORTHAMPTON,-27.71795,114.16418,Entire home/apt,538.0,1,3,2023-05-08,0.34,92,314,3,,2023-12-23
767823383492834392,Rental unit in Bunbury · 2 bedrooms · 4 beds · 1 bath,488060606,Brian,,BUNBURY,-33.32386,115.63148,Entire home/apt,231.0,5,1,2023-01-02,0.08,2,23,1,,2023-12-23
767853688310576119,Rental unit in Success · ★4.63 · 1 bedroom · 1 bed · 1 bath,422941282,Bryce,,COCKBURN,-32.1342374,115.8587383,Entire home/apt,350.0,3,19,2023-09-22,1.55,1,298,18,,2023-12-23
762499135905578034,Guesthouse in Redgate · ★5.0 · 1 bedroom · 1 bath,2338501,Chelsea,,AUGUSTA-MARGARET RIVER,-34.02662,115.02427,Entire home/apt,155.0,2,38,2023-12-17,3.02,1,53,36,,2023-12-23
762597070054372364,Rental unit in Mandurah · ★4.83 · 3 bedrooms · 3 beds · 2 baths,396566314,Ben Hayley Napakorn,,MANDURAH,-32.52371,115.7195,Entire home/apt,761.0,2,6,2023-08-09,0.55,14,33,6,,2023-12-23
762638573427381270,Home in Mandurah · ★4.67 · 3 bedrooms · 3 baths,384905714,Sami,,MANDURAH,-32.5218044,115.7245327,Entire home/apt,315.0,2,8,2023-10-10,0.71,1,1,8,,2023-12-23
762655600734005443,Home in Middle Swan · ★4.96 · 3 bedrooms · 4 beds · 1.5 baths,420639543,Wfp,,SWAN,-31.8444062,116.0340721,Entire home/apt,282.0,1,23,2023-12-17,2.29,1,355,23,,2023-12-23
762684284491686322,Home in Cable Beach · 3 bedrooms · 3 beds · 3 baths,393205708,Six Seasons,,BROOME,-17.961524307258884,122.2087750809509,Entire home/apt,300.0,1,1,2023-07-05,0.17,9,288,1,,2023-12-23
767904698367318247,Rental unit in Wembley · ★5.0 · 1 bedroom · 1 bed · 1 bath,489064541,Raf,,CAMBRIDGE,-31.9301366635978,115.81370299999998,Entire home/apt,125.0,15,4,2023-07-20,0.33,1,351,4,,2023-12-23
762778130931072932,Home in Scarborough · 3 bedrooms · 3 beds · 1 bath,92231479,Cheryle,,STIRLING,-31.89816,115.76933,Entire home/apt,648.0,7,2,2023-02-19,0.16,1,235,1,,2023-12-23
762817827886389508,Guest suite in Chadwick · ★4.96 · 1 bedroom · 1 bed · 1 bath,28648216,Lori-Ann,,ESPERANCE,-33.83388,121.85916,Entire home/apt,156.0,1,23,2023-12-14,1.94,1,0,23,,2023-12-23
